84,40,2,4,0.95,0.91,0.93
85,40,0,4,1.00,0.91,0.95
86,40,0,4,1.00,0.91,0.95
87,40,1,4,0.98,0.91,0.94
88,40,2,4,0.95,0.91,0.93
89,40,0,4,1.00,0.91,0.95
90,40,0,4,1.00,0.91,0.95
91,40,0,4,1.00,0.91,0.95
92,40,1,4,0.98,0.91,0.94
93,40,2,4,0.95,0.91,0.93
94,40,2,4,0.95,0.91,0.93
95,40,0,4,1.00,0.91,0.95
96,40,0,4,1.00,0.91,0.95
97,40,1,4,0.98,0.91,0.94
98,40,0,4,1.00,0.91,0.95
99,40,2,4,0.95,0.91,0.93
